ID,bedrooms,bathrooms,living_space,address,city,state,zipcode,latitude,longitude,property_url,price
431,3,2,2032.0,"18101 Badger Hill Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.38733,-121.03207,https://www.zillow.com/homedetails/18101-Badger-Hill-Rd-Nevada-City-CA-95959/19463299_zpid/,475000.0
432,3,3,2272.0,"12551 Palmer Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.317623,-120.97637,https://www.zillow.com/homedetails/12551-Palmer-Rd-Nevada-City-CA-95959/19463602_zpid/,727000.0
433,3,3,2510.0,"11676 Willow Valley Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.271645,-120.98466,https://www.zillow.com/homedetails/11676-Willow-Valley-Rd-Nevada-City-CA-95959/19449487_zpid/,765000.0
434,3,5,3576.0,"18319 Blue Tent School Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.308537,-120.97018,https://www.zillow.com/homedetails/18319-Blue-Tent-School-Rd-Nevada-City-CA-95959/79545150_zpid/,999000.0
435,3,2,2036.0,"10660 Valencia Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.315292,-120.8818,https://www.zillow.com/homedetails/10660-Valencia-Rd-Nevada-City-CA-95959/19432105_zpid/,699000.0
436,3,3,2422.0,"14071 Mount Auburn Cir, Nevada City, CA 95959",Nevada City,CA,95959,39.27862,-121.05307,https://www.zillow.com/homedetails/14071-Mount-Auburn-Cir-Nevada-City-CA-95959/19424883_zpid/,899000.0
437,3,4,3436.0,"11193 Pittsburg Mine Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.239304,-121.01679,https://www.zillow.com/homedetails/11193-Pittsburg-Mine-Rd-Nevada-City-CA-95959/89468717_zpid/,1595000.0
438,4,2,1440.0,"306 Redbud Way, Nevada City, CA 95959",Nevada City,CA,95959,39.26615,-121.027435,https://www.zillow.com/homedetails/306-Redbud-Way-Nevada-City-CA-95959/68565721_zpid/,550000.0
439,5,5,4150.0,"449 Washington St, Nevada City, CA 95959",Nevada City,CA,95959,39.26562,-121.015045,https://www.zillow.com/homedetails/449-Washington-St-Nevada-City-CA-95959/19426338_zpid/,1395000.0
440,4,4,3200.0,"19375 Oak Tree Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.36767,-121.09367,https://www.zillow.com/homedetails/19375-Oak-Tree-Rd-Nevada-City-CA-95959/54895860_zpid/,950000.0
441,3,3,2678.0,"14622 Rudd Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.26671,-121.1468,https://www.zillow.com/homedetails/14622-Rudd-Rd-Nevada-City-CA-95959/89469921_zpid/,1196000.0
442,1,1,400.0,"16164 Banner Quaker Hill Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.263523,-120.910095,https://www.zillow.com/homedetails/16164-Banner-Quaker-Hill-Rd-Nevada-City-CA-95959/300500570_zpid/,225000.0
443,4,3,3341.0,"14267 Greenwood Cir, Nevada City, CA 95959",Nevada City,CA,95959,39.248646,-121.04992,https://www.zillow.com/homedetails/14267-Greenwood-Cir-Nevada-City-CA-95959/19448001_zpid/,899000.0
444,4,3,2800.0,"10935 Scotts Flat Dam Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.27437,-120.944145,https://www.zillow.com/homedetails/10935-Scotts-Flat-Dam-Rd-Nevada-City-CA-95959/2088224722_zpid/,1600000.0
445,3,2,1280.0,"6800 Elk Springs Rd, McCloud, CA 96057",McCloud,CA,96057,41.32845,-122.07885,https://www.zillow.com/homedetails/6800-Elk-Springs-Rd-McCloud-CA-96057/2097398923_zpid/,259000.0
446,1,1,672.0,"6226 Summit Cir, McCloud, CA 96057",McCloud,CA,96057,41.2826,-121.91321,https://www.zillow.com/homedetails/6226-Summit-Cir-McCloud-CA-96057/15983162_zpid/,229000.0
447,2,2,1539.0,"1610 Western Ct, McCloud, CA 96057",McCloud,CA,96057,41.326305,-122.095245,https://www.zillow.com/homedetails/1610-Western-Ct-McCloud-CA-96057/69024279_zpid/,395000.0
448,4,3,2592.0,"13288 Banner Lava Cap Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.239017,-120.97619,https://www.zillow.com/homedetails/13288-Banner-Lava-Cap-Rd-Nevada-City-CA-95959/19451213_zpid/,775000.0
449,1,2,1966.0,"338 Jordan St, Nevada City, CA 95959",Nevada City,CA,95959,39.260746,-121.02355,https://www.zillow.com/homedetails/338-Jordan-St-Nevada-City-CA-95959/19425927_zpid/,865000.0
450,4,3,4693.0,"12665 Lazy Acres Ct, Nevada City, CA 95959",Nevada City,CA,95959,39.23909,-121.105034,https://www.zillow.com/homedetails/12665-Lazy-Acres-Ct-Nevada-City-CA-95959/19460706_zpid/,990000.0
451,2,2,1100.0,"829 Spring Meadows Rd, McCloud, CA 96057",McCloud,CA,96057,41.215244,-122.134125,https://www.zillow.com/homedetails/829-Spring-Meadows-Rd-McCloud-CA-96057/15973085_zpid/,360000.0
452,3,2,1989.0,"16495 Lake Vera Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.297825,-121.02597,https://www.zillow.com/homedetails/16495-Lake-Vera-Rd-Nevada-City-CA-95959/2097254152_zpid/,689000.0
453,2,1,954.0,"10978 Bitney Springs Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.24326,-121.10787,https://www.zillow.com/homedetails/10978-Bitney-Springs-Rd-Nevada-City-CA-95959/19460050_zpid/,389000.0
454,3,2,2218.0,"37255 Obsidian Way, Nevada City, CA 95959",Nevada City,CA,95959,39.35314,-120.65587,https://www.zillow.com/homedetails/37255-Obsidian-Way-Nevada-City-CA-95959/2084880849_zpid/,1500000.0
455,1,1,840.0,"13275 Burlington Ridge Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.304123,-120.83853,https://www.zillow.com/homedetails/13275-Burlington-Ridge-Rd-Nevada-City-CA-95959/19432047_zpid/,380000.0
456,2,2,1088.0,"325 Gracie Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.25424,-121.011055,https://www.zillow.com/homedetails/325-Gracie-Rd-Nevada-City-CA-95959/19426699_zpid/,350000.0
457,2,2,1238.0,"12310 Short Cir, Nevada City, CA 95959",Nevada City,CA,95959,39.24733,-120.95717,https://www.zillow.com/homedetails/12310-Short-Cir-Nevada-City-CA-95959/19451567_zpid/,549000.0
458,3,4,3355.0,"407 Old Downieville Hwy, Nevada City, CA 95959",Nevada City,CA,95959,39.26075,-121.027916,https://www.zillow.com/homedetails/407-Old-Downieville-Hwy-Nevada-City-CA-95959/19425899_zpid/,1299000.0
459,3,2,2038.0,"12197 Poke Pl, Nevada City, CA 95959",Nevada City,CA,95959,39.25288,-121.00015,https://www.zillow.com/homedetails/12197-Poke-Pl-Nevada-City-CA-95959/19449714_zpid/,725000.0
460,3,2,3076.0,"60823 Gordons Ferry Rd, Happy Camp, CA 96039",Happy Camp,CA,96039,41.79453,-123.34401,https://www.zillow.com/homedetails/60823-Gordons-Ferry-Rd-Happy-Camp-CA-96039/15970306_zpid/,460000.0
461,3,2,1671.0,"17266 State Highway 49, Nevada City, CA 95959",Nevada City,CA,95959,39.271095,-121.063866,https://www.zillow.com/homedetails/17266-State-Highway-49-Nevada-City-CA-95959/19425391_zpid/,720000.0
462,2,1,1165.0,"416 N Pine St, Nevada City, CA 95959",Nevada City,CA,95959,39.26458,-121.01931,https://www.zillow.com/homedetails/416-N-Pine-St-Nevada-City-CA-95959/19426311_zpid/,600000.0
463,2,2,1299.0,"11653 Emerald Ln, Nevada City, CA 95959",Nevada City,CA,95959,39.26222,-120.97308,https://www.zillow.com/homedetails/11653-Emerald-Ln-Nevada-City-CA-95959/19449091_zpid/,599000.0
464,3,3,2752.0,"11325 Constitution Ct, Nevada City, CA 95959",Nevada City,CA,95959,39.26394,-121.04047,https://www.zillow.com/homedetails/11325-Constitution-Ct-Nevada-City-CA-95959/247549167_zpid/,1175000.0
465,3,3,2986.0,"11618 Victorian Ct, Nevada City, CA 95959",Nevada City,CA,95959,39.26429,-120.92958,https://www.zillow.com/homedetails/11618-Victorian-Ct-Nevada-City-CA-95959/19451034_zpid/,1100000.0
466,4,3,3637.0,"11285 Woodwardia Pl, Nevada City, CA 95959",Nevada City,CA,95959,39.243313,-121.00563,https://www.zillow.com/homedetails/11285-Woodwardia-Pl-Nevada-City-CA-95959/19449817_zpid/,1185000.0
467,3,3,2375.0,"11181 Golden Way, Nevada City, CA 95959",Nevada City,CA,95959,39.23601,-121.011345,https://www.zillow.com/homedetails/11181-Golden-Way-Nevada-City-CA-95959/19450422_zpid/,895000.0
468,3,3,1639.0,"22400 State Highway 20, Nevada City, CA 95959",Nevada City,CA,95959,39.31935,-120.89482,https://www.zillow.com/homedetails/22400-State-Highway-20-Nevada-City-CA-95959/68553186_zpid/,925000.0
469,2,2,1507.0,"803 Uren St, Nevada City, CA 95959",Nevada City,CA,95959,39.270267,-121.01034,https://www.zillow.com/homedetails/803-Uren-St-Nevada-City-CA-95959/19449286_zpid/,995000.0
470,3,4,2991.0,"15130 Skaith Bend Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.275356,-121.15387,https://www.zillow.com/homedetails/15130-Skaith-Bend-Rd-Nevada-City-CA-95959/79549877_zpid/,839000.0
471,4,4,2310.0,"13071 Madrone Forest Dr, Nevada City, CA 95959",Nevada City,CA,95959,39.226536,-120.99555,https://www.zillow.com/homedetails/13071-Madrone-Forest-Dr-Nevada-City-CA-95959/19426790_zpid/,1095000.0
472,3,3,1850.0,"19148 Scotts Flat Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.28397,-120.944565,https://www.zillow.com/homedetails/19148-Scotts-Flat-Rd-Nevada-City-CA-95959/19450483_zpid/,598000.0
473,2,1,1272.0,"16787 Red Dog Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.231644,-120.91998,https://www.zillow.com/homedetails/16787-Red-Dog-Rd-Nevada-City-CA-95959/19450916_zpid/,480000.0
474,3,3,3006.0,"10300 Indian Trl, Nevada City, CA 95959",Nevada City,CA,95959,39.266747,-121.05071,https://www.zillow.com/homedetails/10300-Indian-Trl-Nevada-City-CA-95959/205265490_zpid/,1150000.0
475,4,3,2397.0,"12367 Palmer Rd, Nevada City, CA 95959",Nevada City,CA,95959,39.316536,-120.97327,https://www.zillow.com/homedetails/12367-Palmer-Rd-Nevada-City-CA-95959/19463600_zpid/,650000.0
476,3,2,1350.0,"18310 Shelter Haven Ct, Cottonwood, CA 96022",Cottonwood,CA,96022,40.32541,-122.4212,https://www.zillow.com/homedetails/18310-Shelter-Haven-Ct-Cottonwood-CA-96022/16167788_zpid/,425000.0
477,3,3,1807.0,"18983 Starboard Pl, Cottonwood, CA 96022",Cottonwood,CA,96022,40.345364,-122.19574,https://www.zillow.com/homedetails/18983-Starboard-Pl-Cottonwood-CA-96022/16183709_zpid/,410000.0
478,3,2,1800.0,"18260 Wildridge Rd, Cottonwood, CA 96022",Cottonwood,CA,96022,40.324516,-122.362724,https://www.zillow.com/homedetails/18260-Wildridge-Rd-Cottonwood-CA-96022/16168015_zpid/,749000.0
479,3,3,3704.0,"18980 Country View Dr, Cottonwood, CA 96022",Cottonwood,CA,96022,40.34489,-122.294106,https://www.zillow.com/homedetails/18980-Country-View-Dr-Cottonwood-CA-96022/16167416_zpid/,1200000.0
480,3,2,1200.0,"19536 Valley Frd, Cottonwood, CA 96022",Cottonwood,CA,96022,40.36367,-122.2108,https://www.zillow.com/homedetails/19536-Valley-Frd-Cottonwood-CA-96022/2064174112_zpid/,289000.0
481,3,2,2334.0,"17620 Dolores Dr, Cottonwood, CA 96022",Cottonwood,CA,96022,40.307056,-122.35343,https://www.zillow.com/homedetails/17620-Dolores-Dr-Cottonwood-CA-96022/69035955_zpid/,679000.0
482,3,2,1528.0,"3576 View Acres Dr, Cottonwood, CA 96022",Cottonwood,CA,96022,40.39105,-122.39381,https://www.zillow.com/homedetails/3576-View-Acres-Dr-Cottonwood-CA-96022/15247965_zpid/,399900.0
483,3,2,1685.0,"17750 Golden Meadow Trl, Cottonwood, CA 96022",Cottonwood,CA,96022,40.275772,-122.37896,https://www.zillow.com/homedetails/17750-Golden-Meadow-Trl-Cottonwood-CA-96022/16168601_zpid/,399000.0
484,3,2,2072.0,"19037 Finger Point Way, Cottonwood, CA 96022",Cottonwood,CA,96022,40.34709,-122.196236,https://www.zillow.com/homedetails/19037-Finger-Point-Way-Cottonwood-CA-96022/79575397_zpid/,455000.0
485,4,3,4390.0,"22049 Los Alamos Ln, Cottonwood, CA 96022",Cottonwood,CA,96022,40.40003,-122.23449,https://www.zillow.com/homedetails/22049-Los-Alamos-Ln-Cottonwood-CA-96022/15226812_zpid/,949900.0
486,3,2,1456.0,"18560 Bywood Dr, Cottonwood, CA 96022",Cottonwood,CA,96022,40.333546,-122.35228,https://www.zillow.com/homedetails/18560-Bywood-Dr-Cottonwood-CA-96022/16167596_zpid/,425000.0
487,3,3,3639.0,"18785 Garrett Ct, Cottonwood, CA 96022",Cottonwood,CA,96022,40.33995,-122.30663,https://www.zillow.com/homedetails/18785-Garrett-Ct-Cottonwood-CA-96022/16167989_zpid/,1999000.0
